CreditScore,Age,Tenure,Balance,HasCrCard,IsActiveMember,EstimatedSalary,Male,Female,NumOfProducts_1,NumOfProducts_2,NumOfProducts_3,NumOfProducts_4,France,Spain,Germany
601,45,0,130926.9179,1,1,160458.3698,0,0,0,0,0,0,0,0,0
666,40,3,0,0,0,91874.48203,0,1,0,0,0,0,0,0,0
792,53,0,0,1,0,53122.45204,0,0,0,0,0,0,1,0,0
826,48,5,0,1,0,187442.7503,1,0,0,0,0,0,0,0,0
555,42,1,0,1,1,178201.0154,0,1,0,0,0,0,0,0,0
608,45,3,122979.2202,1,0,26956.86484,0,0,1,0,0,0,0,0,1
689,43,7,191692.0052,1,1,28680.48707,1,0,1,0,0,0,1,0,0
578,24,2,0,0,0,78515.21337,0,0,1,0,0,0,1,0,0
638,43,6,86392.41274,1,0,85997.14707,0,0,0,0,0,0,0,0,0
554,48,6,107951.0703,1,0,41104.34064,0,0,1,0,0,0,0,0,1
775,33,8,191781.3771,1,0,53151.13679,0,1,0,0,0,0,0,0,0
591,47,3,168735.1819,1,0,151756.693,1,0,0,0,0,0,1,0,0
772,48,3,105396.0721,1,0,16466.85699,0,0,1,0,0,0,0,0,0
554,47,6,107903.0068,1,0,41115.70115,0,0,1,0,0,0,0,0,1
608,40,6,89914.84534,0,0,26255.86394,0,1,0,1,0,0,0,0,0
547,38,7,100546.6339,1,0,90292.24508,0,0,0,0,0,0,0,0,0
566,58,3,73332.07135,0,0,17897.21942,0,0,1,0,0,0,1,0,0
531,42,4,110208.2644,0,1,136351.5634,0,0,0,0,0,0,0,0,0
651,39,4,123531.4695,0,0,47138.31603,0,1,1,0,0,0,0,0,0
665,48,5,127551.5245,1,0,108703.98,0,0,0,0,0,0,0,0,0
828,47,1,110018.8968,1,0,83719.4397,0,0,0,0,0,0,0,0,0
750,43,6,134079.4491,1,0,172422.9573,0,1,1,0,0,0,0,0,1
633,52,2,116355.3865,1,0,4138.84182,0,1,0,0,0,0,0,0,0
628,46,3,106772.7483,1,0,103935.6271,0,0,1,0,0,0,0,0,1
780,34,0,121973.4952,0,0,34653.7424,0,1,1,0,0,0,0,0,1
650,50,2,123507.4178,1,0,82055.22468,0,0,0,0,0,0,0,0,1
736,40,4,104743.032,1,0,135059.6292,1,0,1,0,0,0,0,0,0
739,44,1,0,1,0,165576.0639,1,0,0,0,0,0,0,0,0
716,36,8,136340.918,0,0,85240.18964,1,0,0,0,0,0,0,0,1
572,40,3,150615.9022,1,0,175329.5533,1,0,1,0,0,0,0,0,0
668,40,4,124322.2681,1,0,89996.97033,0,1,0,0,0,0,1,0,0
733,54,7,115980.9277,0,0,157148.3134,1,0,0,0,0,0,0,0,0
652,47,5,171902.2235,0,0,91414.42093,0,0,1,0,0,0,0,0,0
535,47,5,105549.917,0,0,99660.3748,1,0,0,0,0,0,0,0,1
718,40,5,118093.8236,0,1,148960.8939,1,0,0,0,0,0,0,0,1
643,38,9,0,0,1,42975.62767,0,1,0,0,0,0,1,0,0
679,50,4,0,0,0,84634.43832,0,0,1,0,0,0,0,0,0
664,57,6,0,0,1,62379.37917,0,1,0,0,0,0,1,0,0
574,42,8,115079.6505,1,0,137205.8197,0,1,0,0,0,0,0,0,1
649,38,0,149088.3898,1,0,19121.86176,0,0,1,0,0,0,0,0,0
691,41,1,77592.89307,1,0,40543.52841,1,0,1,0,0,0,1,0,0
675,51,4,89381.97114,0,0,5100.796515,0,0,0,0,0,0,0,0,0
623,37,6,113369.2477,0,0,189819.4751,0,0,1,0,0,0,0,0,0
589,50,2,0,1,0,108126.3627,0,0,1,0,0,0,0,0,0
686,38,6,0,0,0,133951.2937,0,0,0,0,0,0,0,0,0
607,48,6,113846.0373,0,0,195839.6586,0,0,1,0,0,0,0,0,1
686,47,8,120740.1059,1,0,64509.2907,1,0,0,0,0,0,0,0,1
645,41,3,45072.68831,1,0,27201.08952,0,1,0,0,0,0,1,0,0
655,43,5,0,0,0,183726.0868,0,0,1,0,0,0,1,0,0
584,60,3,148635.8229,1,0,69219.27745,1,0,1,0,0,0,0,0,1
629,46,5,150666.7922,0,0,120717.4924,0,0,1,0,0,0,0,0,0
731,57,5,108386.8657,0,0,192075.1457,0,0,1,0,0,0,0,0,1
676,45,4,133217.8243,1,0,26999.91467,0,1,0,0,0,0,0,0,0
682,44,8,0,0,0,102977.1425,0,0,0,0,0,0,1,0,0
467,35,5,145205.7089,0,0,100864.6714,0,1,0,0,0,0,0,0,0
568,41,5,109440.3628,1,0,42533.86022,0,0,1,0,0,0,0,0,1
655,49,3,123557.8646,1,0,82298.53635,0,0,0,0,0,0,0,0,1
741,33,3,161840.8033,0,0,153169.3185,0,0,1,0,0,0,0,0,0
703,61,2,0,1,1,11336.50965,1,0,0,0,0,0,0,0,0
557,40,0,127778.7511,0,0,21804.8213,1,0,1,0,0,0,0,0,1
480,46,8,144928.733,1,0,61309.80972,1,0,1,0,0,0,0,0,0
739,32,0,0,1,0,121777.7918,0,0,1,0,0,0,0,0,0
731,46,7,0,0,0,33352.36151,0,0,1,0,0,0,1,0,0
676,39,0,116773.9184,0,0,123341.2302,0,0,0,0,0,0,0,0,1
632,43,3,83581.24422,0,0,3912.020389,0,0,1,0,0,0,0,0,0
619,52,2,116661.593,0,0,110622.1749,0,0,1,0,0,0,0,0,1
821,26,7,146221.2093,1,0,21920.78345,1,0,0,0,0,0,0,0,0
584,38,2,118212.1473,0,0,195651.5953,0,0,0,0,0,0,0,0,0
674,37,3,99558.2044,0,0,2046.200696,0,0,1,0,0,0,0,0,0
620,45,3,121433.043,0,0,16871.94597,0,0,1,0,0,0,0,0,0
704,42,2,0,0,0,92142.88167,0,1,0,0,0,0,0,0,0
592,54,1,77614.56597,0,0,137630.1592,0,1,1,0,0,0,0,0,0
559,48,3,77644.51219,0,0,144720.0572,0,1,0,0,0,0,0,1,0
716,56,2,110860.9978,0,1,160626.4138,0,0,1,0,0,0,0,0,1
591,47,6,117396.5681,1,0,83409.22977,0,0,0,0,0,0,0,0,0
594,52,6,0,0,1,73583.05398,1,0,1,0,0,0,0,1,0
552,47,4,161576.7321,0,0,150424.0391,0,0,1,0,0,0,1,0,0
642,55,8,107249.1929,1,0,126544.7653,0,0,1,0,0,0,0,0,0
601,46,5,0,1,0,100553.6491,0,1,0,0,0,0,1,0,0
637,49,5,144099.6696,0,0,100025.1711,0,1,1,0,0,0,0,0,0
685,35,3,139307.7231,1,1,118540.3428,1,0,1,0,0,0,0,0,1
525,37,2,90568.14071,1,0,188746.068,1,0,1,0,0,0,0,0,1
683,42,8,134990.7873,0,0,153064.4454,0,0,0,0,0,0,0,0,0
744,44,4,131574.3044,1,0,3690.318619,0,0,0,0,0,0,0,0,1
593,52,7,120298.1997,1,0,64658.17957,0,0,1,0,0,0,0,0,1
628,49,6,6453.923741,0,0,156646.6216,0,1,0,0,0,0,0,0,0
757,31,5,0,0,0,193897.0448,0,1,1,0,0,0,0,0,0
457,39,2,0,1,0,179464.8552,0,0,0,0,0,0,0,0,0
591,53,3,149426.8723,0,0,156995.3936,0,0,1,0,0,0,1,0,0
710,58,8,115966.4362,0,0,157608.7734,0,0,0,1,0,0,0,0,0
672,44,6,141644.4357,1,0,142113.3966,0,1,0,0,0,0,0,0,0
498,43,4,108539.9402,1,0,42107.39316,0,0,1,0,0,0,0,0,1
711,54,8,133742.6331,1,0,171646.7933,0,1,0,0,0,0,0,0,1
541,43,2,121001.181,0,0,7319.726963,0,0,1,0,0,0,0,0,0
775,40,0,79609.02447,0,0,156612.0044,0,1,1,0,0,0,0,0,0
697,42,4,0,0,0,170005.1853,0,0,0,0,0,0,1,0,0
588,33,7,0,1,0,100040.3699,0,0,1,0,0,0,0,0,0
766,43,4,87722.73838,1,0,70645.19929,1,0,0,0,0,0,0,0,0
709,40,9,114020.3491,0,0,138657.2331,0,1,0,0,0,0,0,0,1
591,48,2,0,0,0,152451.6841,0,1,1,0,0,0,0,0,0
801,29,5,106056.1856,0,0,188165.1483,0,1,1,0,0,0,0,0,1
595,39,2,121134.4475,0,0,161600.6776,0,0,1,0,0,0,0,0,1
723,39,1,149074.535,1,0,19705.33372,0,0,1,0,0,0,0,0,0
820,31,4,148279.0697,1,0,60530.83493,1,0,0,0,0,0,0,0,1
552,62,2,123915.0364,1,0,111505.4823,0,1,1,0,0,0,0,0,0
713,46,6,0,0,0,73798.648,0,0,1,0,0,0,0,0,0
636,49,6,0,1,0,93654.66686,1,0,1,0,0,0,1,0,0
739,42,6,123488.6042,0,1,57004.80303,1,0,0,0,0,0,0,0,0
645,61,3,46458.9329,0,0,70499.12191,0,0,0,1,0,0,0,0,0
625,49,5,143185.9867,1,0,190518.8646,1,0,1,0,0,0,0,0,0
470,39,1,0,1,1,49494.57247,0,0,1,0,0,0,0,0,0
638,40,6,0,1,0,20266.27513,0,0,1,0,0,0,1,0,0
752,48,4,115971.6084,1,0,156515.6204,1,0,1,0,0,0,0,0,0
818,40,9,76191.27503,0,1,140142.3201,0,1,0,0,0,0,1,0,0
523,48,2,0,0,0,93310.68229,0,1,0,0,0,0,1,0,0
572,48,3,121340.2565,1,0,116697.1403,0,0,1,0,0,0,0,0,1
638,46,5,0,1,0,128451.7919,1,0,1,0,0,0,1,0,0
602,50,5,221443.1921,0,0,141063.7124,0,0,1,0,0,0,1,0,0
593,32,5,141343.7582,0,0,72497.47167,0,1,0,0,0,0,0,0,0
663,36,7,0,1,0,133467.3291,0,1,0,0,0,0,1,0,0
486,45,8,144968.0267,1,0,62275.33057,0,0,1,0,0,0,1,0,0
705,39,5,117802.148,0,1,149063.436,1,0,0,0,0,0,0,0,1
606,34,1,115018.8295,0,0,114538.4325,0,1,0,0,0,0,0,0,1
721,47,4,161477.3767,1,0,9439.681971,0,0,0,0,0,0,0,0,0
711,52,3,98938.59664,0,0,71999.92483,0,0,1,0,0,0,0,0,1
480,41,3,33358.06707,0,0,178191.589,0,1,0,0,0,0,1,0,0
660,55,1,111983.4447,0,0,94321.97168,1,0,0,1,0,0,0,0,1
732,37,2,100734.9963,0,0,71971.67355,0,0,0,0,1,0,0,0,0
732,42,7,103434.6299,0,0,146567.8918,0,0,1,0,0,0,0,0,1
439,43,4,97030.61794,0,0,117912.8565,0,1,1,0,0,0,0,0,0
618,39,5,104816.9668,0,0,191973.8299,0,0,1,0,0,0,0,0,1
660,47,3,73546.91494,0,0,21755.6541,0,0,1,0,0,0,0,0,0
708,39,3,122123.11,0,0,144699.3016,0,0,0,0,0,0,0,0,0
671,55,2,41248.64182,1,0,84089.46409,0,0,0,0,0,0,0,1,0
582,35,0,152324.2124,1,0,102026.4075,0,0,0,0,0,0,0,0,0
604,47,7,108100.6502,0,0,157673.1051,1,0,1,0,0,0,0,0,0
584,30,7,111996.8915,0,0,177771.7685,0,0,1,0,0,0,0,0,1
634,51,8,110912.8441,0,0,134881.2573,1,0,1,0,0,0,0,0,0
661,34,2,146812.0127,1,1,56689.50448,1,0,0,0,0,0,0,0,0
712,50,3,0,0,0,38608.182,0,1,0,0,0,0,0,1,0
614,49,4,117945.2439,0,0,128451.9616,1,0,0,0,0,0,0,0,0
597,52,4,0,1,0,93717.39532,0,0,0,0,0,0,1,0,0
783,42,5,0,1,0,137061.4546,0,0,1,0,0,0,1,0,0
717,44,9,66703.79547,1,0,78710.458,0,0,1,0,0,0,0,0,0
602,53,1,0,0,0,63325.54658,0,0,1,0,0,0,1,0,0
682,53,1,0,1,0,187617.7293,1,0,0,0,1,0,0,0,0
593,32,3,111487.6562,0,0,16356.66322,0,0,0,0,0,0,0,0,0
661,40,4,77592.82948,1,0,117114.3493,0,1,0,0,0,0,0,0,1
614,42,4,121273.8357,1,0,24128.44905,1,0,1,0,0,0,0,0,1
736,41,5,0,0,0,58090.33989,0,1,0,0,0,0,0,0,0
612,50,9,167472.2137,0,0,38329.25661,1,0,1,0,0,0,0,0,0
703,33,7,180511.6599,1,0,173816.1169,0,0,0,0,0,0,0,0,0
544,45,9,0,1,0,149759.6594,0,1,0,0,0,0,1,0,0
679,44,2,0,1,0,67596.61301,0,0,0,0,0,0,0,0,0
554,61,5,114703.6351,0,0,18291.55323,0,0,0,0,0,0,0,0,1
535,40,8,0,0,0,170144.0769,0,1,0,0,0,0,1,0,0
737,49,7,116132.0666,1,0,185884.9803,0,0,1,0,0,0,0,0,0
619,43,1,118014.7479,0,0,59452.88505,0,1,1,0,0,0,0,0,0
724,37,8,101233.9352,0,0,25577.52458,0,1,1,0,0,0,0,0,0
514,46,1,0,1,0,71213.24024,0,0,1,0,0,0,1,0,0
755,49,2,115019.0531,0,1,65310.08736,0,0,0,0,0,0,0,0,0
670,41,1,107705.3586,0,0,186647.2877,0,1,1,0,0,0,0,0,1
705,35,4,191076.1061,1,0,103184.49,0,0,1,0,0,0,1,0,0
595,35,7,98352.8274,0,0,138771.1739,0,1,1,0,0,0,0,0,0
737,47,1,0,1,1,177360.4469,0,1,0,0,0,0,0,0,0
525,46,1,122706.3508,1,1,41168.69728,0,0,1,0,0,0,0,0,1
662,36,5,61510.53869,1,0,15230.69984,0,0,1,0,0,0,0,0,0
737,46,1,115229.1419,0,0,190770.0143,0,1,0,0,0,0,1,0,0
654,53,7,136804.3379,0,0,111653.1831,0,0,1,0,0,0,0,0,0
429,74,6,88398.95649,0,0,188460.1917,0,0,1,0,0,0,0,0,0
735,37,2,100732.2924,0,0,72197.86364,0,0,0,0,1,0,0,0,0
492,51,7,119864.5543,0,0,56458.03982,0,0,0,0,0,0,0,0,0
760,33,2,102792.5591,1,0,63328.59226,0,0,1,0,0,0,0,0,0
524,44,5,0,0,0,198057.4935,1,0,1,0,0,0,1,0,0
678,45,3,168411.7734,0,0,140116.6887,0,1,0,0,0,0,0,0,0
562,47,1,99648.94342,1,0,41394.76097,0,0,1,0,0,0,0,0,1
541,38,9,124691.2597,1,0,31794.17309,1,0,1,0,0,0,0,0,1
562,51,4,0,0,0,174045.2175,0,1,0,0,0,0,0,0,0
765,58,3,0,1,0,62365.56241,0,1,1,0,0,0,1,0,0
548,42,6,143447.2231,1,0,191976.1671,1,0,1,0,0,0,0,0,0
641,31,7,160860.14,1,0,12638.13248,0,0,0,1,0,0,0,0,0
585,47,4,128622.4753,0,0,177766.0604,0,0,1,0,0,0,0,0,1
498,46,7,0,0,1,182889.6282,0,1,1,0,0,0,1,0,0
680,56,3,44927.64756,0,0,65071.47078,0,1,0,0,0,0,1,0,0
679,52,4,0,1,0,12853.72444,1,0,1,0,0,0,0,0,0
660,42,2,0,0,0,162751.9593,0,1,1,0,0,0,0,0,0
611,24,6,101793.1565,1,0,70017.54491,0,0,1,0,0,0,0,0,1
831,46,1,137231.7155,0,0,168492.7081,1,0,1,0,0,0,0,0,0
664,50,1,0,1,0,12089.63737,0,0,0,0,0,0,0,0,0
663,48,6,128685.4188,1,0,195316.8952,0,0,0,0,0,0,0,0,0
546,39,6,0,0,0,38415.56031,0,1,1,0,0,0,0,1,0
654,52,7,47987.0847,0,0,94134.39502,0,0,0,0,1,0,0,0,0
517,33,3,106416.7435,1,0,45569.76596,0,1,0,0,0,0,0,0,1
650,45,4,0,1,0,79581.50954,0,1,0,0,0,0,0,0,0
500,36,3,127349.6511,1,0,80874.99168,0,0,1,0,0,0,0,0,0
791,34,4,148582.3947,1,0,60355.01045,1,0,0,0,0,0,0,0,1
588,38,3,0,0,1,178531.8138,0,0,1,0,0,0,1,0,0
668,47,0,110715.9704,0,0,124410.7814,0,0,0,1,0,0,0,0,0
672,46,6,168521.6324,1,1,147100.1712,0,1,0,0,0,0,1,0,0
685,47,7,142571.9691,0,0,187725.5577,1,0,0,0,0,0,0,0,1
707,46,5,139127.4968,0,0,130539.0449,0,1,0,0,0,0,0,0,0
751,32,6,144145.1916,1,1,140499.0566,0,0,0,0,0,0,0,0,0
622,41,1,147398.2567,0,0,108053.3144,0,0,0,0,0,0,0,0,1
846,38,8,119890.4285,0,0,49706.34507,0,0,1,0,0,0,0,0,1
601,32,8,127706.9026,0,0,151976.6257,0,1,1,0,0,0,0,0,0
552,39,6,0,0,0,38410.69529,0,0,0,0,0,0,0,0,0
675,38,2,0,1,0,73992.93954,0,0,0,0,0,0,0,0,0
507,45,1,91275.11921,1,0,102668.457,1,0,0,0,0,0,0,0,0
644,37,6,116858.9167,1,0,104615.1036,0,0,0,0,0,0,0,0,0
613,44,5,127021.8329,0,1,132346.1213,0,1,0,0,0,0,0,0,0
644,40,2,0,1,0,66974.53993,0,0,0,0,1,0,0,1,0
545,51,3,110651.6588,1,0,148717.1041,0,0,0,0,0,0,0,0,1
767,47,5,113473.9668,0,0,152963.0401,0,0,1,0,0,0,0,0,0
769,37,9,95313.61303,0,0,126819.3514,0,1,1,0,0,0,0,0,0
602,48,3,82833.12934,0,0,178512.7246,1,0,0,0,0,0,0,0,0
586,39,4,106924.5985,0,0,80257.2423,0,0,1,0,0,0,0,0,0
670,34,7,42395.13939,1,0,21137.68402,0,1,0,0,0,0,1,0,0
720,59,4,152417.0544,1,0,71724.08461,1,0,1,0,0,0,0,0,1
577,37,8,0,1,0,146847.7433,0,1,1,0,0,0,0,0,0
601,34,5,0,0,0,52135.17742,0,1,1,0,0,0,0,0,0
641,41,6,102083.3082,0,0,178137.2613,0,0,1,0,0,0,0,0,0
698,48,5,158309.171,0,0,84624.35215,0,0,1,0,0,0,1,0,0
584,50,4,105182.8558,0,0,180456.916,0,0,0,0,0,0,0,0,0
625,42,7,201699.1997,1,0,133020.9991,0,0,1,0,0,0,0,0,0
609,43,3,0,0,0,113292.8387,0,1,1,0,0,0,1,0,0
620,34,5,69200.6448,1,0,9420.188433,0,0,0,0,0,0,0,0,0
684,32,5,105475.6237,1,0,69809.2269,0,1,0,0,0,0,0,0,1
740,43,7,97183.61739,0,0,190972.4991,0,1,1,0,0,0,0,0,0
624,60,4,128616.4471,1,0,187981.7767,0,1,0,0,0,0,0,0,0
584,50,6,0,1,0,149783.0539,0,0,1,0,0,0,1,0,0
654,36,5,127775.8339,0,0,155589.8824,0,1,0,0,0,0,1,0,0
552,53,3,111328.2882,0,0,16882.95387,0,0,0,0,0,0,0,0,1
724,47,4,0,1,0,121857.9963,1,0,1,0,0,0,0,1,0
682,56,5,162418.7664,0,0,9300.940273,0,0,0,0,0,0,0,0,0
728,51,3,0,1,0,77255.48282,0,1,0,0,0,0,1,0,0
568,34,0,147842.0812,1,0,191528.6115,0,0,1,0,0,0,1,0,0
806,49,3,111340.3835,1,0,85149.80832,0,0,0,0,0,0,0,0,1
434,40,9,0,1,0,160814.498,0,0,0,0,0,0,0,0,0
570,54,6,55542.57982,0,0,85671.87181,0,1,0,0,0,0,1,0,0
621,43,3,0,0,0,71806.69207,0,1,1,0,0,0,1,0,0
675,41,6,0,1,0,43107.60055,0,0,0,1,0,0,0,0,0
745,41,9,221113.4479,0,0,100131.8166,1,0,1,0,0,0,0,0,0
777,58,2,128156.9632,1,1,96563.59403,0,0,1,0,0,0,0,0,1
627,54,4,127570.7234,0,0,80203.02867,0,0,0,0,0,0,0,0,1
495,54,2,112327.9219,1,0,197255.8083,0,0,0,0,0,0,0,0,1
725,34,5,110180.6941,0,0,166244.7134,1,0,0,0,0,0,0,0,1
771,46,7,0,0,0,118459.3527,0,1,0,0,0,0,0,0,0
582,34,2,170322.5256,0,0,184949.3797,0,0,0,0,0,0,0,0,0
587,42,0,144401.3216,1,0,22497.89116,1,0,0,0,0,0,0,0,1
581,50,2,44950.01701,1,0,37832.97933,0,1,1,0,0,0,1,0,0
824,49,5,0,0,0,52935.9246,1,0,1,0,0,0,1,0,0
403,42,6,0,1,0,77740.92687,0,0,1,0,0,0,1,0,0
739,49,5,116194.3833,1,0,156531.5105,0,0,1,0,0,0,0,0,0
619,43,6,127232.8889,1,0,127439.9124,0,1,1,0,0,0,0,0,1
687,52,1,112587.3952,0,0,94243.93776,1,0,0,0,0,0,0,0,1
698,47,4,101260.8283,0,0,177816.6677,0,0,0,0,0,0,0,0,0
663,48,2,0,1,0,177432.1238,1,0,1,0,0,0,0,0,0
519,41,5,136040.5118,1,0,164767.3252,1,0,1,0,0,0,0,0,1
607,46,7,137142.8418,0,0,131987.5898,0,1,0,0,0,0,0,0,0
626,45,0,121523.1657,0,0,180701.7582,0,1,1,0,0,0,0,0,0
760,28,7,184954.3952,1,0,174738.3103,0,0,0,0,0,0,0,0,0
602,51,1,0,1,0,6434.123024,0,1,0,0,0,0,1,0,0
679,51,2,113593.8392,1,1,63986.15872,0,0,0,0,0,0,0,0,1
616,40,2,101349.5297,1,1,76091.92587,1,0,0,0,0,0,0,0,1
579,42,2,140272.1104,1,0,26452.58792,1,0,0,0,0,0,1,0,0
539,61,2,0,0,0,42643.07698,0,0,0,1,0,0,1,0,0
480,43,5,110321.6945,1,0,5106.370407,0,0,1,0,0,0,0,0,1
664,44,3,149742.8797,1,0,189163.6808,0,1,1,0,0,0,0,0,1
568,50,3,110896.5261,1,0,148802.851,0,0,1,0,0,0,0,0,1
640,38,8,131586.3132,0,0,7051.985132,0,0,0,0,0,0,0,0,1
521,40,6,122400.6668,0,0,37349.5238,0,0,1,0,0,0,0,0,1
686,33,5,136187.1462,1,0,83723.40809,1,0,0,0,0,0,0,0,0
622,47,2,196882.0089,0,0,1400.13272,0,1,0,0,0,0,0,0,0
672,47,3,0,1,0,188551.499,0,0,0,0,1,0,0,1,0
462,44,9,125106.3279,1,1,128206.6042,0,0,0,0,0,0,0,0,0
772,51,7,109872.7934,0,0,96856.3233,1,0,1,0,0,0,0,0,0
817,48,0,0,0,0,178709.802,0,0,1,0,0,0,1,0,0
627,47,5,123602.723,0,0,61211.84232,0,0,1,0,0,0,0,1,0
674,32,8,0,0,0,183034.5812,0,0,1,0,0,0,1,0,0
728,53,3,0,0,0,130829.9611,0,1,0,0,0,0,0,0,0
683,49,8,0,1,0,159660.638,0,0,0,0,0,0,0,1,0
565,47,2,132693.1804,1,0,35839.14136,0,1,1,0,0,0,0,0,0
629,37,2,158268.6982,1,0,143689.2596,0,1,0,0,0,0,0,0,0
730,55,6,141907.1161,0,1,4340.537804,0,1,1,0,0,0,0,0,1
593,49,3,155110.9803,0,0,191868.4907,0,1,0,0,1,0,0,0,0
616,36,1,0,0,0,92474.78589,0,1,0,0,0,0,1,0,0
642,46,6,141712.5574,1,0,50128.73972,0,0,0,0,0,0,0,0,1
593,49,4,118466.6069,0,0,191626.4429,0,1,1,0,0,0,0,0,1
712,44,5,117730.4475,1,0,104054.6931,1,0,0,0,0,0,0,0,0
628,39,1,0,0,1,30916.10149,0,1,0,0,0,0,0,1,0
584,50,3,0,0,0,197931.2624,0,0,1,0,0,0,0,1,0
644,42,7,127826.5755,0,0,93736.30538,1,0,0,0,0,0,0,0,1
840,56,5,99649.9583,0,0,157475.7215,0,0,1,0,0,0,0,0,0
639,40,4,97063.88299,0,0,197016.8203,1,0,1,0,0,0,0,0,0
673,50,4,109797.0407,1,0,51012.19263,1,0,1,0,0,0,0,0,0
647,54,7,129470.4595,0,0,195802.8055,0,1,1,0,0,0,1,0,0
642,33,5,129371.2937,0,0,56524.02861,0,1,0,0,0,0,0,0,0
648,45,4,0,1,0,174147.2911,0,1,0,0,0,0,0,0,0
522,43,4,157175.8289,0,0,148189.1211,0,1,0,0,0,0,0,0,0
578,47,4,73529.60188,1,1,85718.80285,0,0,0,0,0,0,0,0,1
600,55,5,90864.79933,1,0,162020.3714,0,1,0,1,0,0,0,1,0
681,45,7,112266.0338,1,0,149402.6508,0,0,0,0,0,0,0,0,0
689,43,7,140557.7165,1,0,50435.28238,0,1,1,0,0,0,0,0,1
628,37,4,46473.01453,1,0,112315.6673,1,0,1,0,0,0,0,1,0
686,47,3,101494.9974,0,0,178907.737,0,0,1,0,0,0,1,0,0
462,55,3,151651.6125,1,0,192203.2886,1,0,1,0,0,0,0,0,0
638,35,4,160479.16,0,0,39487.73449,1,0,1,0,0,0,0,0,0
468,49,3,127648.4566,1,0,140792.0853,0,0,1,0,0,0,0,0,0
547,37,5,0,1,1,55908.98909,0,0,0,0,0,0,1,0,0
527,56,8,141936.6051,0,0,39609.64193,0,0,0,0,0,0,0,0,0
718,54,0,173482.8507,0,0,21580.59538,1,0,0,1,0,0,1,0,0
673,43,1,133158.3411,1,0,110859.1722,0,0,1,0,0,0,1,0,0
786,55,9,117426.8144,1,0,95058.01135,0,1,0,0,0,0,0,0,0
701,56,5,135830.1274,1,0,143931.0755,0,1,0,0,0,0,0,0,1
691,54,8,116061.2476,0,0,157726.0942,0,0,0,1,0,0,0,0,0
664,48,7,199458.174,1,0,161149.5286,1,0,1,0,0,0,0,0,0
556,45,2,131785.1627,1,0,108458.9474,1,0,1,0,0,0,0,0,0
686,36,0,89902.38917,1,0,177422.8664,0,0,0,0,0,0,0,0,0
737,68,8,110199.9528,1,0,22808.68635,0,1,1,0,0,0,0,0,0
570,36,9,153710.211,1,0,53490.55769,0,0,1,0,0,0,0,0,0
720,41,4,167581.9623,1,0,21221.05122,1,0,0,0,0,0,0,0,0
668,38,5,174694.6604,0,0,103100.7513,0,1,0,0,0,0,0,1,0
541,49,6,119228.8848,0,0,42346.57771,0,0,1,0,0,0,0,0,1
592,39,9,138074.0617,1,0,141988.7936,0,1,1,0,0,0,0,0,0
663,40,4,74845.24854,1,0,89459.39626,0,0,0,0,0,0,0,0,1
577,47,10,141298.2502,1,0,165993.8802,0,1,0,0,0,0,0,0,1
707,37,6,149423.8991,0,0,62638.47409,1,0,1,0,0,0,0,0,1
677,49,4,120974.3911,0,0,167274.0459,0,0,0,0,0,1,0,0,1
615,52,7,184698.5182,1,0,94745.98884,0,0,0,0,0,0,0,0,0
601,59,5,147305.6287,1,0,88228.07515,0,1,1,0,0,0,0,0,0
607,61,3,96215.44521,0,0,117352.0538,0,0,1,0,0,0,0,0,1
533,50,0,118214.8808,0,0,76127.83688,1,0,1,0,0,0,0,0,0
587,55,1,128679.9223,1,0,186305.9019,0,1,0,0,0,0,0,1,0
672,59,3,0,0,0,10738.19159,0,0,1,0,0,0,1,0,0
599,50,8,104931.4786,1,0,165280.7217,0,1,1,0,0,0,0,0,0
831,49,5,128893.6728,0,0,65806.2037,0,0,0,0,0,0,1,0,0
660,43,3,134015.2838,1,0,31708.75653,0,0,1,0,0,0,0,0,1
741,43,5,178131.5818,0,0,53612.71771,1,0,0,0,0,0,0,0,0
510,48,3,157902.2592,1,0,116622.8863,0,1,0,0,0,0,0,0,0
590,46,3,65078.13218,0,0,189562.4027,1,0,0,0,0,0,0,1,0
735,40,2,92911.70735,0,0,72934.28798,0,0,0,0,0,0,0,0,1
724,35,2,149151.0117,1,0,20852.11673,1,0,1,0,0,0,1,0,0
599,42,4,0,0,1,100719.8062,0,1,0,0,0,0,1,0,0
661,48,6,113248.3215,0,0,173402.7046,0,0,0,0,0,0,0,0,0
666,49,4,166079.2872,1,0,152652.9467,1,0,0,0,0,0,1,0,0
555,38,5,81312.85704,0,0,89734.16372,0,0,1,0,0,0,0,0,0
711,56,2,0,0,0,179676.1435,0,1,0,0,0,0,1,0,0
491,61,9,118409.3335,1,0,167999.8949,0,0,0,0,0,0,0,0,1
604,27,5,104959.9179,0,0,57357.19451,0,0,0,0,0,0,0,0,0
671,42,3,0,0,0,194073.394,0,0,0,1,0,0,1,0,0
613,47,7,137806.2879,1,0,142348.2482,0,1,1,0,0,0,0,0,0
795,51,8,167050.7121,0,0,63034.10391,0,1,1,0,0,0,0,0,1
576,46,2,0,0,0,110937.8014,0,1,0,0,0,0,1,0,0
645,50,6,125858.3853,0,1,17236.04214,1,0,1,0,0,0,0,0,1
581,44,2,164447.488,0,0,174967.4373,0,0,0,0,0,0,0,0,1
490,52,2,0,1,0,108467.4857,0,0,0,0,0,0,1,0,0
520,50,1,140009.0836,0,0,69639.28307,0,1,0,0,0,0,0,0,0
